name,price,link
Intel Xeon W-2145 SR3LQ 3.70GHz 11MB 8-Core LGA2066 CPU Processor,$119.99,https://www.ebay.com/itm/385091801522?hash=item59a94291b2:g:arIAAOSwIhJjD1P8&amdata=enc%3AAQAIAAAA4L3JoxtozTXPwdphjnMl2geEs7FGdjibd7KDyITGZSkx0IMV7%2Bx3H2tHxP%2FKn9T7rDVaGXjg%2F9ukBOnMjCKPv7H6e978aIrhGWGlTiMhS7Q8R8kFMqNA8VN5vLM8pLJMRUF746PxPJLbVz9w0E6vKkAHuCAxKHjZkRDXoguOQhhZuMaN8h1SmIlXbB4Ka%2FXCAAJI91%2B6H4eNhqJ2yMQy9KILRPm4KXuDqDS9QiTjGwumpLayK3Za1HyRUQJsg2s8B7qFr6Px1jTeCh%2BgtC0aYB7pkpwuuoiMqsdmKmpmDb4y%7Ctkp%3ABk9SR_rasraOYg
Intel Core i9-7900x CPU processor sr3l2 3.30ghz 10 cores 20 threads lga-2066,$132.00,https://www.ebay.com/itm/174940210900?epid=15060415431&hash=item28bb3fc6d4:g:l70AAOSwHAZhQYdV&amdata=enc%3AAQAIAAAA0MKgcHiMTSjr7rhKq5uXwIO0gXre%2BOlfElGs%2BvEqE2QZlzsTIjHGsb57uRuJInGqJMv%2BGnB1O0vfxeXCKtg4dLoUSgF4Q7RZ3i0ygbPjtuDglY1%2BqyQ93kKjGrGijZjWPZe6kR8rHXx%2FY9kUKKN4Gu7fP4zwzY6QSsSya8pgG8WNHUQ%2B7Ays2gHHgAgfGVm3cFOHI%2Faz1ldJXFTTlma%2B0Xs9qB%2F3OBomtCKhZL4LkBdVNw6RIx5u9pBe8mk7FMbIU9QwM0d0Qv%2FnLyW%2BqnYBFEQ%3D%7Ctkp%3ABk9SR_rasraOYg
"[NEW System Pull] Intel Core i3-10100T Processor, 6M Cache, up to 3.80 GHz",$59.99,https://www.ebay.com/itm/184690576159?hash=item2b006a8b1f:g:KpkAAOSw199gPYOk&amdata=enc%3AAQAIAAAAsJDJ638bsq8F7J%2BZ%2B1UurM9rhII6NJe6FbLmRZXnnVLuquSARlyHMYz23%2BWhl%2FQjjkOk051Orj8vIn1VSNVewZHQ36%2FdGAuGGcRD4Hj6SYQTaYQjvJZVvGwPNnvmDjY%2BrrbVaXqnejAD%2FHOsDKuAuYhVydyubyxaGb4rj4efEma4U5MzlC7FMNFP60JsHzZuKfd2b3IFlMR67AqV8YL9pgcfpYQQljmCjmcs%2F%2FptEEYL%7Ctkp%3ABk9SR_rasraOYg
AMD Ryzen 5 PRO 2400GE YD240BC6M4MFB 3.2GHz DDR4 35W Socket AM4 CPU *km,$40.00,https://www.ebay.com/itm/175689531291?hash=item28e7e97f9b:g:5ZMAAOSwvXdkOc43&amdata=enc%3AAQAIAAAA0FbYhuezFjw27phNZMUfoamZnAya4qe2N%2F%2FbgI4J6%2FwwD1hrLRT%2FVgH9CQoPZKlZF06O8RmtnkXOluwApPImbETtmMBUvfrApbU9iNof%2Bdpah7gkmhZTgnwpNJ5veN9ecSYEcDHmpXoHgj7VBMfVkuSiKd%2F055zD3RjHo8dDgdKmixPlMqwQoUY3m9%2B6Pp3onolxCfAURIvjkLAanCiudBajy0z3lWuNqbeIe3uKuyWnLUEPB6SZhkkNgVB1UBa3b3%2BMCHOg4cfHVr9PCsC1Cmo%3D%7Ctkp%3ABk9SR_rasraOYg
Intel Core 2 Quad Q9650 3GHz 12BM/1333Mhz LGA775 CPU Processor,$40.00,https://www.ebay.com/itm/385623335539?hash=item59c8f12273:g:WXkAAOSwIMxdUCNM&amdata=enc%3AAQAIAAAAsLN%2FzGXpXUM6CySgOcrjkhJ9cZkkx8Donb8S5WhtvmcuzGyPAPHcKrfUwCXxY0Z4aIOP35lSaq929hmNEvRPKmeGFhSsfAf2IiQumIRcHMov41Rm4RHT2pYzGgns1ZXGYM63f4XoMBgbRrvj9%2F0ExZEr%2BWZ9Fs6vt2W8x37bhFp9VgBmW1nGsfSPNMxXLE7A2BWzwp0I%2BpmIWRRhq3Uy5yeGyd6qCkLiMvj5NwwyWRzR%7Ctkp%3ABk9SR_rasraOYg
AMD EPYC™ 7532 official version CPU processor 32 cores 64 threads 2.4-3.3GHZ SP3,$575.00,https://www.ebay.com/itm/175032760381?hash=item28c0c3f83d:g:nuMAAOSw56RhmyYs&amdata=enc%3AAQAIAAAA0KsbBX5KRKppFohZFjJc0YRBobyr4RF9KcFOyZSxwYRxvKr1cYvYPm665d93MQjm8hTXRj2MRjitjviNvTAmptfXGAGCVv9Qx5B%2Bzahheuf33pNxu%2BRiMkuE9Tr0Aw6l5IS3zsxEXi7xrjp9rq6Y4VD9h7mBpcvahNZjFPhVg9q6p502lXCJHHxL6vpuWekkmQQ5KINbmr9GqsJ6rixBTjM3N9VDWvU2rpemmMRXiAik3uWcGJ0FedP1XIjlPPCf7gBL3S5KZgoi6oXkk7ARm44%3D%7Ctkp%3ABFBM-tqyto5i
Intel Xeon E5-2696 V2 2696V2 2.5Ghz 12-Cores LGA2011 association 2695 V2 2697 V2,$18.50,https://www.ebay.com/itm/133544478694?hash=item1f17df07e6:g:Mq0AAOSwy2Bd1jMf&amdata=enc%3AAQAIAAAA0CgN%2Ft87KIQvvtBNVD9UUs6rc%2B9rPrQAq%2FTqqm7hGu6ej1N1PaaQ2fNfyJ0B2c9fU4peqqpWXr3fYhmj%2Fz4M%2BwvZzx1%2FzpRbg54uUu%2By%2B%2BFkLvBZR%2BS9L8KbM12sXr7RCKjSsbrSd6M0UY%2BjhO18SJhNPRkKYXQKefN1MLRjNmNzG5lxOpHH6dWxEz6hv4g6bMpW14%2F3lHQ65TQzlvbCKNL5x%2BOpSlc1K6y2hjx1v9CSpzPKNvX4HyFmIOaXwb9UsTAKIZDmGuupuYi3NBK45rA%3D%7Ctkp%3ABFBM_Nqyto5i
Lot of 2 - Intel Xeon E5 - 2680 V2 / SR1A6  2.80GHz 25MB 10-Core CPU LGA 2011,$19.99,https://www.ebay.com/itm/325665314207?hash=item4bd32a559f:g:N-8AAOSwz9xka8co&amdata=enc%3AAQAIAAAAsB58uK9pyh5zj%2F1pofzb%2B3ZUS4WzHS3einSGDGlL60LtmdN7L4PTztbe3RBp47Yv2wvfcyXHHvfWxrQe8OEAa1kLiXkN4U8BrVQ7WCQiX3387soTPxpo%2BmGCyd7qeKn1uGpG%2BlMfEW8Li2jyJuCBwaNZDMtGUfOZ9Cq0wTtC86eaVM2WPrBsCZSnhwcWNCUc8qF9qWmJPpoVeO2ZIl2uMPuSMr9WeVj3uZNSoTQxFZO5%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon X5670 X5675 X5680 X5690 Processor with thermal grease,$12.90 to $27.00,https://www.ebay.com/itm/275559224240?epid=5017572753&hash=item40289c13b0:g:0AAAAOSwx4Nfat4b&amdata=enc%3AAQAIAAAA0DmlQCe5HKOd5t49s1p32a6qfgDcvN5q7%2F%2FgDJLV4igkJNxyIqqi8olNjTlvmCudlmyCx0d%2FnG9Ok%2BjMJRrO8NKwNzQTOwpHq6wsFhABE%2BfNNNb7XFgL9gvvjv3pGxBDsX%2BXfnbRsreWMaj9q9QDkWC2qJD1xOgU%2FmbRyFC6FuKbWm2sBO7o90LLbptgdO5mEEUpWZIsmrPrYsM9fktsY8WBytKPYqBITOxZX2hTU3jvN%2F88wYDGo6z2%2BJEIJgl9NUVmohy2RuwM%2F98TuVbHy6Q%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Core i3 Gen 10 I3-10105F 3.70 GHz Comet Lake SRH8V LGA1200 CPU,$51.99,https://www.ebay.com/itm/225562077461?epid=23059213718&hash=item34848c2915:g:aRcAAOSw4dBkUt7y&amdata=enc%3AAQAIAAAA0KFcM4BlRwP%2BiIoGN8hkuerrRmU6cdea9PTEPc4BH%2FhX%2FqMNgsQflsWZ8Y6ybr4z3g8CAqf2mO9BGXe7BKzos%2Bz5UCQrnk6YXYZ1TzmNQK7wYjQ6mu6xdYMr5nrggvxf0NOQ8J9HTW%2FrON0PWhJmnUUafIi7cq0sLeqfHtlwvJv4YZUR0xhGOE2xo8wIxLiuAwbXW0118Y6h4WpSJ%2BgppemYWVpwDm2UuWVKTo8s6JZJXQD9xDXBp4Vg72PEzJkkRWeLaeqKyNSW4dGvjxOvjaE%3D%7Ctkp%3ABk9SR_zasraOYg
New ListingLot Of 3 6th Gen I5  Cpus,$75.00,https://www.ebay.com/itm/115820388630?hash=item1af76ee116:g:xC4AAOSwPydkd6Vz&amdata=enc%3AAQAIAAAA0PUcnD0vu6B55D6OnsDjEPhanGBxEdvDJBUgyjD6wL6FfENKS0wmTSlQzYSoRJvZccZOTgd1mVqksvw1tfZWP0CJaDk%2FQMe7FLIshH3WhloXlvC1EBgjFWpLxQagWBpP3P4b1cjqu3neBqBMaZZRsBSDV1o5sEwZAgGoOSSDI5IOu27e1HEaZP3mhd80II%2BrEV%2BH5Vtbzb42Q2fvvHeYdvGZMPSE80k%2FXDEhXd3zET8DGgojsoxwend%2BmwvVakabrqmVpYCtEGdhCMOtkKwJU%2Fg%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon E5-2620v3 6-Core 2.4GHz SR207 CPU Processor,$3.60,https://www.ebay.com/itm/115508525910?epid=7021936711&hash=item1ae4d83b56:g:h3QAAOSwuURi-rtU&amdata=enc%3AAQAIAAAA0HApYe%2Ba710YEcy9G1c9rrstTk3gGkNJfcyDRlzkungWrPqJ%2BPaafRVZ4zd1%2BpsT368Efl3jKnoPbMNc96EyMOrnhcYxqFPrZx1DyHN2xaeUzvp59DVBOiWDTzg9gQX91WMF2Q3TvYFuDOl3ytY%2FPJqML%2F%2Bzs475%2FqbcYqwzRfY9Qp43wVwzhASAUWVrgO%2FiA35Hmx6FRSNjoGrg30yIAwmy6lOv9bsodDiXVE9WGpvEKXu0FNWZlhzyX4Ll9Fy2yVNd3qduZuqfToh4WE07tVw%3D%7Ctkp%3ABk9SR_zasraOYg
AMD Ryzen 7 5 3  CPU Packaging Case Clam Shell / Supports AM4 + AM3+,$3.99,https://www.ebay.com/itm/124809982621?hash=item1d0f41329d:g:iIAAAOSw6ylg7fSE&amdata=enc%3AAQAIAAAA0DWfNOV2Sz0p6zei%2ByPqdvJBqYSHfylpgJ8dXxbd%2FPiVz6gBeF369M3%2F3KV9clr%2FZw7Eq%2FU7YOC8vMfD8YNbLIQ%2BJUWBw9f7qT9cX6UWvS5za6DQRO08kHjjhOqdjznABYLEMnZW5t7kaxwuvEyJPizsOtKI8CvmRv1OzY0FKhxsoQo7oNrWk5COgLI4efVZCY9Y0RmuYyFuErVUHjR5uPt4vmlaKLSc20mtrlMFKdxw5jgAvUqE%2FByOdI5AcnAB%2FQZT6QoEy2ykeun4lVXw6x0%3D%7Ctkp%3ABk9SR_zasraOYg
PAIR - INTEL XEON E5-2690 V4 SR2N2 2.60GHZ 14-CORE 35MB CPU PROCESSOR,$66.00,https://www.ebay.com/itm/334884417113?hash=item4df8aaae59:g:--4AAOSwB1tkbQ02&amdata=enc%3AAQAIAAAA0D6sUKEtAWG40vWWu6U2kGh%2BuOo70DLUJZTYC02Alvm3nRMwMvdGW70H00d%2Fwp9VYTw%2BNMbuwO1N1tQqspwbXhjbvR0WtQr8ZwRzImi9nGCt5idahVlbExlRQx7FdjlWstfm4%2F9O3VmZZ1Pdya%2FVhgb96GAwPkcYzaVyqYidtXriRTyX1LPEeL9TF4LWwRkt3iyV%2BU%2FO3oZDERQtdkQtxmkMjw8pQzpd2spYx4ws89CtcM7Cj6vLKU44ymIQ6ABBq7XWpqD%2FX9e%2F6WJXqmCquGg%3D%7Ctkp%3ABk9SR_zasraOYg
AMD EPYC 7551 PS755PBDVIHAF Processor 32 cores,$90.00,https://www.ebay.com/itm/175745128937?epid=22034195195&hash=item28eb39d9e9:g:0cYAAOSwLodkGYwt&amdata=enc%3AAQAIAAAAsPQBAZTMT2%2BiYyw%2BZHJATvRstFGU%2FZNyFYwt%2Bz1BvBTuxPHiMjNEaLN8H0v5s5GM3jL7C0c229O8bnx2UcDIGXcqhfGQGLzzYEOUIYjWvMw7bzXHbMOnrqIiMY6diYOiXfAuAL2MSng6aDNPkPnq%2BMpCcR%2BKb2%2BZIe7q9olgHttZGELGGA8CLcCp%2BDUALQ2x%2BL3L2K0wyyvPrN%2BYGQAqe5YWu%2FFZAqihl71Z2Hvrucgx%7Ctkp%3ABk9SR_zasraOYg
Intel Core i7-4770 Quad Core Desktop PC CPU Processor 3.4GHz LGA1150 SR149,$37.95,https://www.ebay.com/itm/354803723657?epid=13017080706&hash=item529bf32d89:g:XCUAAOSwMMNkbMb-&amdata=enc%3AAQAIAAAA0H35ZZu67Ch13TJREcq3g0qhCaV1cEwiI5zp4Kw7p0grTZj2GdZEHlB9YOYOzlhJN7i3Zv0ezhcJx%2Fr4RhfKv964hQfQE7pAx1dUH%2Bnqe%2BNPF%2BlLSeC53o4akwORGjrwvjexJ0fl4d9%2BhOU91fPBAK%2BUGxNlf%2FG5uKpmHPJ4GodEDgnlqjXdreaksAnq5oj0henw8MSAuoB%2BBwqNK7s%2BTdJ9JGYI812t08yYdpANAE2YHrszP25PAfNn%2F%2BAJHcyDwhoALLqjWY%2BQhvxkXT5bf1Y%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon X5675 SLBYL 3.06GHz 6 Core LGA 1366 CPU Processor *km,$12.99,https://www.ebay.com/itm/174232714700?hash=item2891143dcc:g:eTkAAOSwQahefgrd&amdata=enc%3AAQAIAAAA0KGjZpFgMPSjpPl0IJoHXXeO9vOWwocGZTlSTPAWYW7ZYGRFpdanzFBaxDcHbWCsdgKQ8Xw%2BAsVyORsfWC1wH87R9uA6gHgjM2OPG3%2FEcsIJqPD0S5eu7v%2BnDZ2iKTT%2Be%2FFclgtVJMsNT2SNhDhYVJQBwlOjTggo2qtY63HLWdAMU5tLi78QyJqP9vYIbwEHEGRCVGKu%2FE%2Fkg0rZyEVsLEuQlfm4%2Fi4kLMAXYrXQ6NqM%2B%2BxTlpfM0clrvUe%2Bgon4Yv1mucai%2FVnsX%2B%2B5Vln55Wg%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Core i5-8500 SR3XE CPU 3.00GHz Socket LGA1151 Desktop Processor,$68.99,https://www.ebay.com/itm/385642724101?hash=item59ca18fb05:g:2hYAAOSwFThkcnu3&amdata=enc%3AAQAIAAAAsNKs8FXt33KEPg0qYXqnakt7EEMNimNVIR%2F0abWxmzrQOn6mx9lvItjIPytGo3LF56HuU2VjHbM4BrcKHvJmadGpjeLKvrbqb7rS%2Fs%2FJWYHB%2Bu%2BVNh5SCdQDTepR%2FBg3vTfwaS5cBoq9KGuDUckPwGD%2FLEoQE6AizTkAEBVIl6%2BDMGVHw%2FWf2MHcmTByQGEU59Uc8zo974UsDK6mSOXJOkXaRT0U0Dp7hGdUiHm1ZEZ7%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon E-2144G X151M010 3.6 GHz 4 Core Processor,$79.96,https://www.ebay.com/itm/334788923881?epid=22059819299&hash=item4df2f991e9:g:TD4AAOSwJZRkVA0L&amdata=enc%3AAQAIAAAAsKWzB9bIgqmhE9W6DLVGTPgMxfVQjczEWywFWxbPCl4sPKQfOADDk3XSvcGpGi73boalMnH%2FZUhvjxk%2FE7PlR4Ege6QNogsC%2B1NU7hr%2BmC2eaj9l738z3%2FBk6IexGJ0AnkTE2xFQ%2Bb0EcuKnJkfRTEFW5ToMyMvs5bX7qJxI4MSYRVUj2VoUEK%2By%2Fmv%2FBF3n3B8zpAWcRibdiDfp0VONM5YjJhHmKTe4puxQ8wFKJrz%2B%7Ctkp%3ABk9SR_zasraOYg
amd epyc server cooler 4u-sp3 AMD Threadripper -tr4,$48.00,https://www.ebay.com/itm/175360235022?hash=item28d448d60e:g:S5QAAOSweJti2uTs&amdata=enc%3AAQAIAAAA0Pjaijlc4W4i3iIOFahZ05c4eY%2BqdCLj6uhOjLWlSHU%2F6vPL27wujUQADAcPm10Z35KXSopksXCu%2F8taaM2oN9D996YxXp5RGAEI7vq3t30y5WvLZk8znwj98ciP2tntiq%2BRThhKcIulCRBJJWuUwir70pYjVobE3QTbJDkLT1nlkixIMtAqaUPoCJOe9r%2F1AVcKqj%2B04U4zc%2B%2BomJ%2BtY%2FRJRxugwKF2gpYeq7SmgoQEWPIvynwBgdaCOldCnfy9ZEmXI%2BIfwuUFBEF3GJzF%2Bew%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon e5-2697 v2 2.7ghz 12 Core 30m lga2011 130w sr19h CPU Processor,$32.00,https://www.ebay.com/itm/385608058537?hash=item59c80806a9:g:k3UAAOSwgrZcLkHq&amdata=enc%3AAQAIAAAA0A6qMZiVb2c4asoA1FmEcfkscT%2Fd9KQNjbefn1mtq48pKlU1XdTNyeuDkC32OsEl39Z6IQ16%2BLIyzPbpPyFwc6umB9jIGE53cmw5sSuMT4AQRoTvP%2FbzmMm%2BsmCUxf7J1OLR7GKbOzLW2V8Hh2uJRC4DWMwI5bMwuuu4OL5wC1jMgAFgtQ%2FVY05TuWTXLAE7rjAu75pDkNA4su8tTpvj5%2FzRiv7koBENUGIoqQdQIS%2FAaIyIqvbYEFFnci3vaberExXpnGDMxYV%2BsiOP0nuuwWg%3D%7Ctkp%3ABk9SR_zasraOYg
AMD Ryzen 5 3500X R5-3500X 6-Core 3.6-4.1 GHz 3M AM4 65W R5 3500X CPU Processor,$59.40,https://www.ebay.com/itm/132999907367?hash=item1ef7698827:g:47QAAOSwGQJhhtXl&amdata=enc%3AAQAIAAAA0E2qszw4NLa3Hb5csbjl8jbkWS85XjEgUzDXyrpPBSTxC2EJ93riDDe1KTVZLrxqBk68%2BMG07v%2BPHkzwpB6DPUAs1y5n%2FRWRZbt6dq5ae6taQkq6zOFlYbdTvtSy34w0Pm3dAdvkkVjs8yzR5atfV1tTWX8TS0d9GYcYN7WCxsUkbl%2Fgrt6YxrChfFRp0rxc2ZHZeQLdrA2Pst%2BlRS6Vrk2A6M5%2FahqoG%2Br654fV7TDlLPOKYi54elfwl4G0%2BAwZzDmUv3IOgzfLK3FNXqKWKm8%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon E5-2697A v4 SR2K1 2.60GHz 40MB 16-Core LGA2011-3 CPU Processor,$74.99,https://www.ebay.com/itm/175158335495?epid=17053595206&hash=item28c8401807:g:eooAAOSw2GNiCmPz&amdata=enc%3AAQAIAAAA0O1J9atEVhV0iyOvcVhXVvxrM5EnxJOpMPvVt8OMitUUNTioGEvFUI3jYNe8oF%2FZHa8eGEACuZLQiF1lzWCHacGi2pix5rJYeJXh9u%2FfUhbSsGRvK%2F%2BkyR%2Fc2QzY87AnOJ7jsCdy7eHBnZMC7XmHGkhBr9Ne5T7K1cquvML%2FgTB9Y2NMr%2Fx%2BeUIs6XcdfOhYI96McnxntpUnFR4HwmrBmP4K92RmNnJmfEKD%2FTG%2FXLRYCtjKnZbstAjGD9gXQVMLLJjdnRTSNmu4Tax4NCAnpHM%3D%7Ctkp%3ABk9SR_zasraOYg
Intel Xeon X5680 SLBV5 3.33GHz 12MB LGA1366 6-Core CPU Processor,$14.99,https://www.ebay.com/itm/384071172666?epid=5017572753&hash=item596c6d023a:g:FbcAAOSwApthi-ac&amdata=enc%3AAQAIAAAA0O%2FY3RVT20DwXWGkClV4vNBt2XCNMqnLodN3X%2BGtoGOVkWSGoFcDdZnCPHKq4kBGbFtw5eGlvHzlY7DkpoC5jkKkTieMZM1QE3WiGXhgk%2FIWjOrcaOXn3rfPPP7zh4CMVEnNCWMckusnHZwlzQDMBLWBa3f5zqc4jcJqShNS6VDnYZCD5mQVjB1Fbkhtiu0kjXck%2BpEjKEcr%2FIt7EJ4Pyk7WaR6p0QorGfjcQL53DcBw5i5fH3kUIk6qRGgi0axqtARkrGPVeCe9j1Dbs1dWEBI%3D%7Ctkp%3ABk9SR_zasraOYg
NEW SEALED AMD Epyc 7551 32-Core 64-Thread 2.0GHz CPU Retail Box NO VENDOR LOCK!,$144.99,https://www.ebay.com/itm/354806038763?hash=item529c1680eb:g:TPEAAOSwOhNkaAbL&amdata=enc%3AAQAIAAAAsG%2FbRZj52Jln2JCirdUiLV%2FtuxFNLnOmGcnj0VzfyAkEViywFsCuqamUJZeRhtfxd25%2FlgR8gOu1KLli%2F2ulFGo0%2BuzbumfD4EQAPuDJtV46fEU0Ac7AlOiR%2BCGYh4Q5%2FwwqiilYpJ%2FQt7l6yeDjgXKcQJlzCH%2FDaNUrJSdgWWAr%2FoiomUqRGZ6CFmbbwqH3eXWuFYUo3ibcpnwwCYASr2G20ej1p464yholu45kUGYS%7Ctkp%3ABk9SR_7asraOYg
"AMD Ryzen 9 3900X SOCKET AM4 WITH HEAT SINK , NO PROCESSOR",$77.99,https://www.ebay.com/itm/275877124443?hash=item403b8ed95b:g:5zYAAOSwcexkX~4j&amdata=enc%3AAQAIAAAA0F8rjvuda6kVrNt3C8DGc%2Fvj6LHW36vYTnij4j71gD9jryWsPOP%2FpdZU0Myza14QZ4b%2Fc5C5CUoBV%2BQEZE1rmJQ8uu6I%2F9n1qCySpyfly2avrtOIaOnPHbOCe17CGjrguliET8gEOGBNOZf9mJwwtFwkHO3GPVEPbjCNwo7ZPn5yXu5mODVybeH%2Fx%2BWM570R%2FynaGedT0yQjYSbgDozWF7oXT9RPbSsSDsOTP7wKgPtR0u1DCPAokZ3BUVuIc%2BO7QkxnK0ltqFs0cHH9KZVrOPE%3D%7Ctkp%3ABk9SR_7asraOYg
Intel Xeon E5-2690V4 SR2N2 2.60 GHZ Grade A Condition Tested,$38.00,https://www.ebay.com/itm/374724245921?epid=25043725025&hash=item573f4e39a1:g:tUwAAOSwGK1kc9hn&amdata=enc%3AAQAIAAAA0PXQJWCQEqgm4fx9Xa7KbZRQGqgvxLX%2FMbf3tlMOwm7BEbrb4OewXJHF1ZKamckeh8o74IfsLNM6SqQbNuePCBsQhFArZfNAqlRJA944NRbGUAsAugOpziwgfXLrpjqQRR2ReAUKGiYc9YfUVJ5SEIef7JKaCj89z4CmBcnnuL4XbDg89tAj%2FdVJlZeVLm6k4qcA78zZI5TrANy3S1xzgQ94iCM5x4qHG%2Fi%2BA3CFtxliDecYpduRiN9D1nQ%2B%2Fi%2FvkYKm6Kl6vFSpMBicAiRVWlQ%3D%7Ctkp%3ABk9SR_7asraOYg
AMD RYZEN 3 PRO 2200G Socket Processor YD220BC5M4MFB,$35.00,https://www.ebay.com/itm/256086882698?hash=item3b9ff7b98a:g:b2QAAOSwntFjzsde&amdata=enc%3AAQAIAAAA0D2ToaGdLt9tsm5XcqgGSCcBTgC2r5rhtGIC9KwmsL0gaQrS5cqJ96gnBn29HWDzxNoXPejMdiaFqmzHRRpTpai84mObyMe3rAPl7f3Mo9s4H8gd8xsIkxmX1yUli%2BtDKlCVqDohGIDAGksoWKUEyuqnzwNWAc1xtiWZRV5TiSuezEfWrTVF9%2FxkWqynhTYuCsBk89s7I57jEKflncKAD7wj8dtp%2Fu770cM411gkaxH80vL5n0ZQniW%2BxhCFeDVclad8d9flJf2ISN%2By%2B94EQPY%3D%7Ctkp%3ABk9SR_7asraOYg
Intel Xeon E3-1275 V3 SR14S 3.5GHz (3.9Ghz) Quad Core CPU Processor KM,$34.99,https://www.ebay.com/itm/313039545802?hash=item48e29c65ca:g:b0oAAOSwb5lefgu8&amdata=enc%3AAQAIAAAA0PrrPZK3STGHI%2BMLJZEAq1K5e%2ByZHuF1nwW9S2qm%2FPDJxR0CGuJjtZBzmLwY2d9q3VFiU8kTCEXEXe0ZwQ2qJhcpYRr5AabViVQ6GYkdnjLLYW3ZSwxMp5RQoN0waTP6cwfxowzdlKl3afB%2BxGR6wxy%2F%2BcrZ7x5xdgCrsUmFUnx4bBACfYb1xScEPhUCRUl2BMJL0StuRwNgTiKI9mVKpLu6lQsIrnH9CNVUVwlBRW4wYbzQ%2BD3ZIwSyc60HiJobnwFu7q50qCr7deHRyyYcxu8%3D%7Ctkp%3ABk9SR_7asraOYg
AMD Ruilong 5 3500X R5-3500X 3.6-4.1 GHz 6-core 3-meter socket AM4 65W CPU,$59.40,https://www.ebay.com/itm/385606340134?hash=item59c7edce26:g:BVQAAOSw6RNfDZu9&amdata=enc%3AAQAIAAAA0E9oLaKqW9Ys%2FCdXxCjEZkTBXNyA8cESCCdwOTidkOTQKkEQ%2FElBxpIIko3w0%2FccrYgpD2tYkjuhQZM6I8bU93%2BHonA30pkMHIwBXXaSeCm5aWJLo7YwHRO55%2BzjOKcll%2BDntOPYCgEFEk10uqBy4wIOY6GAXIIfBiPBSOV2em7AqS5iR0ZKoX%2FL3YJLbDmgbe82coWAWOvaa%2BjU8odC3XsOr2DFFrmg4ILEWSwoi5cpaUORipKXaozuM4KYzw0Js2obZuWBCkPSS04wgZA8xsA%3D%7Ctkp%3ABk9SR_7asraOYg
"AMD K6-2 266 300 333 350 400 450 475 500 550 classic AMD K6-2 Vintage CPU, GOLD",$6.95 to $10.95,https://www.ebay.com/itm/255330035133?hash=item3b72db25bd:g:qPcAAOSwYh5h4Hjz&amdata=enc%3AAQAIAAAA0FbDleEoTRfP%2FMOqUXjq1nHIp0Lp2rxxNbUu2WK%2Bjf%2Bciraf71g85AUXuCV%2B9LiunH%2BKKfNC1bzH8cAfQK2ZB075W7cI7L03V6%2FD1Xg9XieBEqVXg9yWhLZmdD3nKkhv6UUD9CwHe4bY%2F%2FLyAtsOEKivg6iN2dVqv8eMcB68jaqITdspZBcTI4HjwGLyauaUIGYRfp8%2FoQ1pegnTqDSfGsycOF3I6CdG9AraZ1rbt5e6%2BuK4en%2Fnd%2BuXarK%2Beaiv5pzIvl%2FtzLVAiW3d%2Ff%2FiNzc%3D%7Ctkp%3ABk9SR_7asraOYg
SR1XE - Intel Xeon Processor E5-2698 v3 16C 2.30GHz,$32.00,https://www.ebay.com/itm/404241393191?hash=item5e1eaa2627:g:YfAAAOSwT6lj7ly7&amdata=enc%3AAQAIAAAA0Bsx%2FtE%2FBa5RSI7SbBCduRvTgYpurDtePyb8ZsUth792qbfI%2BX5x5LBBX%2Bbe72J3FfjsCB1zG98FADXA7OhooV9GIcIGQ%2F6bX7TGYIw8fBYIV9h6oRxMzEqnn0J5IZHNKFjghWbQYnZ9eyc5fVkraY0YDzJkvo9xsfXgKffKyib2EzdvdwKxe7%2FG%2BpZLlV7SNNrBoehzJ0RegHrIGcQ%2FSuPJG2qnt2RwR0MnSyvSpRkWEvEP6gYUGD2zWDY6XNNI867RnZemO%2F6dVabU1V0XGPY%3D%7Ctkp%3ABk9SR_7asraOYg
AMD-K6-2/533AFX AMD K6-2 533 MHz CPU,$12.00,https://www.ebay.com/itm/175530698686?epid=74067936&hash=item28de71e7be:g:MP4AAMXQKQhRHWCV&amdata=enc%3AAQAIAAAA0AoXNS9mzKM1tRCeQoO8M%2B8m7yLDnHspUE9w6QGI%2BqykBdAluQXxJaP6EFBaxS6Q%2BgdFZLGWpTB8Oj599jq%2F7Punh4CiqNYV2iVnCnV5PvrTuVXZfrKfIwS843N8huumQVbYjJu%2FDe3ptioAWAT0hczy55MYIsfApe4cTSxpGKSsJEDXqXgMOScHO8K2q7wBZvwAbmVJ1q3%2BTfH34e5zcuN9uvG9Cbuomf39Xfj6atEw0Ycr71qNVB0AAT%2FaxeQRP5maG9FB%2B8T5XzJtG%2B9c1og%3D%7Ctkp%3ABk9SR_7asraOYg
